@relation '2'

@attribute pred_Activity {lying,walking,sitting,standing,kneeling,allfours,transition,standing_leaning,cycling,running}
@attribute peakCount numeric
@attribute Z_breathRate numeric
@attribute Z_heartRate numeric
@attribute Z_skinTemp numeric
@attribute SW_GSR numeric
@attribute SW_NearBodyTemp numeric
@attribute SW_skinTemp numeric
@attribute cosmed numeric

@data
kneeling,15,17.240723,41.029171,11,10.139053,10.768778,10.954144,4.543764
kneeling,13,18.713974,38.322989,11,10.139786,10.747776,11.019533,4.820953
kneeling,4,18.689966,39.854802,11,10.139786,10.747776,11.019533,5.558387
kneeling,1,19.856884,37.562833,11,10.139786,10.747776,11.019533,4.5001
kneeling,1,18.249206,41.208799,11,10.139786,10.747776,11.019533,3.930855
kneeling,5,17.41936,44.432585,11,10.139786,10.747776,11.019533,3.926177
standing,0,18.186605,48.135054,11,10.139786,10.747776,11.019533,4.159039
sitting,68,16.455064,46.927274,11,10.141985,10.768778,11.063158,4.148401
sitting,115,17.255641,53.753545,11,10.141985,10.768778,11.063158,3.7296
sitting,108,15.548544,52.908194,11,10.141985,10.768778,11.063158,4.684172
standing,73,17.934637,50.33428,11,10.141985,10.768778,11.063158,3.613658
kneeling,45,19.695456,45.829934,11,10.141985,10.768778,11.063158,4.361072
kneeling,33,19.146975,37.446653,11,10.141985,10.768778,11.063158,3.930051
sitting,108,17.661395,41.224156,11,10.144918,10.726778,11.150486,4.585165
sitting,111,16.66236,49.03614,11,10.144918,10.726778,11.150486,4.218654
sitting,117,20.45827,51.045873,11,10.144918,10.726778,11.150486,4.581789
sitting,108,21.304252,50.524879,11,10.144918,10.726778,11.150486,4.356335
kneeling,61,22.490732,44.932174,11,10.144918,10.726778,11.150486,3.99953
kneeling,84,19.338814,37.210332,11,10.144918,10.726778,11.150486,3.947878
kneeling,90,18.405149,40.95919,11,10.149316,10.768778,11.237917,4.540692
sitting,97,17.107569,40.959169,11,10.149316,10.768778,11.237917,1.559712
kneeling,101,18.171832,47.965271,11,10.149316,10.768778,11.237917,1.827485
allfours,96,18.57331,55.663226,11,10.149316,10.768778,11.237917,2.310149
allfours,94,19.304252,61.569594,11,10.149316,10.768778,11.237917,2.226311
kneeling,92,16.327616,66.074828,11,10.193307,10.726778,11.259791,1.859953
kneeling,98,16.274907,62.80851,11,10.193307,10.726778,11.259791,1.855722
kneeling,107,18.482823,60.552569,11,10.193307,10.726778,11.259791,2.102444
kneeling,97,17.946786,60.414692,11,10.193307,10.726778,11.259791,2.205879
allfours,107,15.304252,58.576681,11,10.193307,10.726778,11.259791,1.30574
lying,93,16.67204,58.787288,11,10.193307,10.726778,11.259791,1.679482
allfours,89,17.197287,57.072748,11,10.24024,10.726778,11.237917,2.003824
allfours,97,16.811395,54.70004,11,10.24024,10.726778,11.237917,1.572566
allfours,99,17.301842,55.466592,11,10.24024,10.726778,11.237917,1.29485
standing,94,17.01888,56.849851,11,10.24024,10.726778,11.237917,1.502328
standing,97,18.120677,56.907631,11,10.24024,10.726778,11.237917,2.41507
allfours,100,18.084499,56.174996,11,10.24024,10.726778,11.237917,1.715911
sitting,94,18.014326,56.473282,11,10.274711,10.684795,11.237917,1.271032
sitting,89,18.304252,56.657325,11,10.274711,10.684795,11.237917,0.898139
sitting,83,17.331213,58.018387,11,10.274711,10.684795,11.237917,1.288642
sitting,89,14.570596,58.345964,11,10.274711,10.684795,11.237917,1.724624
allfours,92,14.637585,55.077176,11,10.274711,10.684795,11.237917,1.949372
allfours,90,14.148534,54.800804,11,10.274711,10.684795,11.237917,1.555392
allfours,98,13.204252,55.034767,11,10.295983,10.684795,11.194189,1.9001
standing,94,13.304252,56.241848,11,10.295983,10.684795,11.194189,1.952432
allfours,97,14.06741,55.22312,11,10.295983,10.684795,11.194189,1.841601
allfours,100,14.061009,56.131758,11,10.295983,10.684795,11.194189,1.702614
sitting,101,13.304252,55.495742,11,10.295983,10.684795,11.194189,2.334502
sitting,94,13.857696,51.43205,11,10.295983,10.684795,11.194189,1.549149
allfours,93,14.864348,54.731999,11,10.295249,10.873855,11.172335,1.613501
sitting,96,14.784252,59.49373,11,10.295249,10.873855,11.172335,1.38571
allfours,90,17.57786,58.646206,11,10.295249,10.873855,11.172335,2.616714
allfours,110,21.44949,55.569087,11,10.295249,10.873855,11.172335,1.5956
sitting,94,23.304252,53.832328,11,10.295249,10.873855,11.172335,1.86254
allfours,97,22.331346,54.952585,10.302956,10.295249,10.873855,11.172335,2.654394
sitting,92,21.922834,55.489922,10,10.282046,10.873855,11.172335,1.977585
sitting,101,22.13681,44.929719,10,10.282046,10.873855,11.172335,1.660645
sitting,100,22.821982,44.571266,10,10.282046,10.873855,11.172335,1.562915
sitting,96,23.304252,43.558496,10,10.282046,10.873855,11.172335,2.310715
sitting,102,23.304252,47.61982,10.927739,10.282046,10.873855,11.172335,1.660573
sitting,102,23.304252,47.980397,11,10.238773,11.000101,11.150486,1.595804
sitting,104,22.857493,41.434101,11,10.238773,11.000101,11.150486,2.43722
sitting,97,21.805428,42.344465,11,10.238773,11.000101,11.150486,2.860485
sitting,99,22.304252,41.911359,11,10.238773,11.000101,11.150486,2.292119
sitting,99,21.811678,41.92326,11,10.238773,11.000101,11.150486,3.062711
sitting,94,20.811605,37.503681,11,10.234372,11.000101,11.150486,2.772823
sitting,103,20.498696,42.00586,11,10.234372,11.000101,11.150486,2.384323
sitting,93,19.760134,43.177701,11,10.234372,11.000101,11.150486,2.664744
sitting,100,18.046781,40.850943,11,10.234372,11.000101,11.150486,2.950665
sitting,107,17.833389,41.617489,11,10.234372,11.000101,11.150486,1.488328
sitting,97,19.692624,41.399486,11,10.234372,11.000101,11.150486,1.530866
sitting,97,19.386994,41.914055,11,10.226306,11.021158,11.150486,2.444497
sitting,108,21.46107,36.92623,11,10.226306,11.021158,11.150486,1.921717
sitting,92,24.516662,37.246159,11,10.226306,11.021158,11.150486,1.936236
sitting,100,22.823669,38.075259,11,10.226306,11.021158,11.150486,1.985663
sitting,92,21.304252,39.082391,11,10.226306,11.021158,11.150486,2.272343
sitting,99,22.895701,41.762216,11,10.226306,11.021158,11.150486,2.227638
sitting,104,21.963566,41.361524,11,10.218239,10.936958,11.10681,2.079134
sitting,103,20.928014,40.106428,11,10.218239,10.936958,11.10681,2.806523
sitting,91,22.92435,42.998779,11,10.218239,10.936958,11.10681,2.928552
sitting,97,23.616752,40.709564,11,10.218239,10.936958,11.10681,2.907853
sitting,101,22.190777,39.237932,11,10.218239,10.936958,11.10681,1.714509
sitting,103,20.145995,41.0299,11,10.218239,10.936958,11.10681,2.239029
sitting,101,19.742051,42.328383,11,10.210173,11.000101,11.084982,2.210672
sitting,95,20.304252,38.320675,11,10.210173,11.000101,11.084982,1.852845
sitting,95,21.051893,39.317268,11,10.210173,11.000101,11.084982,3.00062
sitting,102,20.393245,39.820024,11,10.210173,11.000101,11.084982,1.8064
sitting,94,19.554866,38.387287,11,10.210173,11.000101,11.084982,1.89437
lying,102,20.355706,33.137975,11,10.210173,11.000101,11.084982,1.788275
sitting,93,23.581247,37.81285,11,10.20504,10.873855,11.041344,2.741947
sitting,99,23.066377,39.430503,11,10.20504,10.873855,11.041344,2.033771
transition,0,17.863143,29.363528,11,10.20504,10.873855,11.041344,3.425342
transition,0,19.253208,28.064165,11,10.201373,10.642831,11.041344,3.563138
transition,0,20.805361,27.288647,11,10.201373,10.642831,11.041344,2.64161
transition,0,19.114207,27.378493,11,10.201373,10.642831,11.041344,2.463117
transition,0,18.400881,27.166118,11,10.201373,10.642831,11.041344,2.619972
transition,0,21.429252,28.492139,11,10.201373,10.642831,11.041344,2.187792
transition,0,23.224074,31.196943,11,10.201373,10.642831,11.041344,2.269502
transition,0,24.098834,33.097449,11,10.19624,10.558958,11.041344,2.264677
transition,0,22.492347,33.835754,11,10.19624,10.558958,11.041344,2.651458
transition,0,20.679252,32.080776,11,10.19624,10.558958,11.041344,2.711087
transition,0,20.623542,32.468248,11,10.19624,10.558958,11.041344,2.463215
transition,0,20.689902,34.71928,11,10.19624,10.558958,11.041344,2.036946
transition,0,18.740375,30.336583,11,10.19624,10.558958,11.041344,2.219713
transition,0,19.14203,31.91623,11,10.190374,10.663812,11.019533,2.428405
transition,0,19.167787,34.89189,11,10.190374,10.663812,11.019533,2.165041
transition,0,17.215756,31.714726,11,10.190374,10.663812,11.019533,1.482923
transition,0,16.304252,29.843044,11,10.190374,10.663812,11.019533,1.471791
transition,0,16.304252,28.512185,11,10.190374,10.663812,11.019533,1.680882
transition,0,15.552589,40.035875,11,10.190374,10.663812,11.019533,1.590808
transition,0,15.047657,33.111242,11,10.193307,10.454214,11.041344,1.721365
transition,0,12.79257,31.210342,11,10.193307,10.454214,11.041344,1.463538
transition,0,11.937279,28.777606,11,10.193307,10.454214,11.041344,1.698689
transition,0,15.903799,25.405642,11,10.193307,10.454214,11.041344,1.541132
transition,0,17.99561,26.621909,11,10.193307,10.454214,11.041344,2.019558
transition,0,17.304252,25.373905,11,10.193307,10.454214,11.041344,1.696895
transition,0,16.241752,25.293641,11,10.194041,10.475155,11.041344,1.593729
transition,0,16.475877,24.78012,11,10.194041,10.475155,11.041344,1.630833
